epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,17.8515,0.52951,0.84446,0.91658,1,0.56335,0.59145,0.34924,1.37958,1.95189,1.52355,0.000787156,0.000787156,0.000787156
28,18.4666,0.63225,0.86398,0.99069,1,0.56335,0.59145,0.34924,1.37958,1.95189,1.52355,0.00080597,0.00080597,0.00080597
29,19.094,0.61457,0.86506,0.99223,0.75182,0.5,0.53501,0.37085,1.33295,1.97872,1.40607,0.000823992,0.000823992,0.000823992
30,19.7477,0.52732,0.79651,0.96067,0.83444,0.5,0.5139,0.34632,1.28205,1.95579,1.35606,0.000841222,0.000841222,0.000841222
31,20.3593,0.68986,0.88871,1.02291,0.83444,0.5,0.5139,0.34632,1.28205,1.95579,1.35606,0.00085766,0.00085766,0.00085766
32,20.9623,0.54711,0.72843,0.93325,0.73716,0.5,0.49155,0.33881,1.27244,1.93714,1.39741,0.000873306,0.000873306,0.000873306
33,21.6334,0.50297,0.7253,0.96831,0.82189,0.5,0.49267,0.35098,1.19398,1.9091,1.34051,0.00088816,0.00088816,0.00088816
34,22.23,0.65656,0.89329,0.96363,0.82189,0.5,0.49267,0.35098,1.19398,1.9091,1.34051,0.000902222,0.000902222,0.000902222
35,22.8674,0.59124,0.88824,1.07599,0.82948,0.5,0.46646,0.33893,1.20561,1.84073,1.35123,0.000915492,0.000915492,0.000915492
36,23.5376,0.61834,0.83467,0.96601,0.83874,0.5,0.44174,0.2514,1.24547,2.03639,1.367,0.00092797,0.00092797,0.00092797
37,24.173,0.64033,0.73118,0.92347,0.83874,0.5,0.44174,0.2514,1.24547,2.03639,1.367,0.000939656,0.000939656,0.000939656
38,24.8231,0.6783,1.09129,1.03504,0.52257,0.41667,0.28545,0.16372,1.49425,2.24598,1.68522,0.00095055,0.00095055,0.00095055
39,25.471,0.531,0.94089,1.01937,0.39848,0.33333,0.23212,0.14173,1.5601,2.38413,1.69465,0.000960652,0.000960652,0.000960652
40,26.1012,0.5843,0.82208,0.93844,0.39848,0.33333,0.23212,0.14173,1.5601,2.38413,1.69465,0.000969962,0.000969962,0.000969962
41,26.7191,0.51188,0.77063,0.95988,0.49454,0.25,0.23002,0.1437,1.44407,2.33378,1.63742,0.00097848,0.00097848,0.00097848
42,27.3513,0.69182,0.86237,1.10491,0.55862,0.5,0.38607,0.21537,1.39193,2.31849,1.50451,0.000986206,0.000986206,0.000986206
43,27.9367,0.58118,0.94737,1.01617,0.55862,0.5,0.38607,0.21537,1.39193,2.31849,1.50451,0.00099314,0.00099314,0.00099314
44,28.564,0.60625,0.80112,0.93099,0.5972,0.5,0.38288,0.1742,1.37901,2.29059,1.49473,0.000999282,0.000999282,0.000999282
45,29.1883,0.70276,0.98439,1.09623,0.5972,0.5,0.38288,0.1742,1.37901,2.29059,1.49473,0.00100463,0.00100463,0.00100463
46,29.8382,0.64961,0.89941,0.9558,0.60127,0.41667,0.41778,0.17358,1.44992,2.40776,1.53622,0.00100919,0.00100919,0.00100919
47,30.4611,0.61648,0.83327,0.9301,0.60127,0.41667,0.41778,0.17358,1.44992,2.40776,1.53622,0.00101296,0.00101296,0.00101296
48,31.1245,0.67178,1.327,1.1141,0.64038,0.16667,0.18954,0.07694,1.85635,2.81714,1.81597,0.00101593,0.00101593,0.00101593
49,31.7759,0.6288,0.88095,1.00946,0.64038,0.16667,0.18954,0.07694,1.85635,2.81714,1.81597,0.00101811,0.00101811,0.00101811
50,32.4144,0.62826,0.802,0.96404,0.74676,0.24676,0.20438,0.08757,1.84358,2.79859,1.80238,0.0010195,0.0010195,0.0010195
51,33.0121,0.65144,1.06193,1.11645,0.74676,0.24676,0.20438,0.08757,1.84358,2.79859,1.80238,0.00101,0.00101,0.00101
52,33.6855,0.55689,0.80971,1.01416,0.47824,0.30795,0.25931,0.10866,1.67459,2.6994,1.79639,0.0009902,0.0009902,0.0009902
53,34.3105,0.59192,0.81168,0.94394,0.47824,0.30795,0.25931,0.10866,1.67459,2.6994,1.79639,0.0009704,0.0009704,0.0009704
54,34.9304,0.71901,0.99376,1.14044,0.47358,0.45156,0.36946,0.17677,1.51163,2.74529,1.71036,0.0009506,0.0009506,0.0009506
55,35.566,0.46869,0.69826,0.91302,0.47358,0.45156,0.36946,0.17677,1.51163,2.74529,1.71036,0.0009308,0.0009308,0.0009308
56,36.1828,0.52981,0.70886,1.00458,0.62237,0.41258,0.40544,0.25661,1.40339,2.42969,1.55604,0.000911,0.000911,0.000911
57,36.8069,0.85383,0.97895,1.08131,0.62237,0.41258,0.40544,0.25661,1.40339,2.42969,1.55604,0.0008912,0.0008912,0.0008912
58,37.4169,0.54186,0.75944,0.98145,0.81859,0.5,0.52539,0.33532,1.21198,2.20398,1.42019,0.0008714,0.0008714,0.0008714
59,38.0635,0.58286,0.71479,0.99547,0.81859,0.5,0.52539,0.33532,1.21198,2.20398,1.42019,0.0008516,0.0008516,0.0008516
60,38.686,0.49688,0.63287,0.94885,0.82943,0.5,0.49161,0.3374,1.22635,2.20453,1.42161,0.0008318,0.0008318,0.0008318
61,39.3255,0.46498,0.79453,0.95702,0.82943,0.5,0.49161,0.3374,1.22635,2.20453,1.42161,0.000812,0.000812,0.000812
62,39.9714,0.51089,0.64171,0.92431,0.73331,0.5,0.48513,0.3284,1.3085,2.12456,1.42252,0.0007922,0.0007922,0.0007922
63,40.6441,0.59598,0.78238,0.95192,0.73331,0.5,0.48513,0.3284,1.3085,2.12456,1.42252,0.0007724,0.0007724,0.0007724
64,41.2718,0.43212,0.70363,0.9452,0.74861,0.49675,0.49086,0.33294,1.35377,2.06122,1.44499,0.0007526,0.0007526,0.0007526
65,41.8876,0.64416,0.72455,0.97826,0.74861,0.49675,0.49086,0.33294,1.35377,2.06122,1.44499,0.0007328,0.0007328,0.0007328
66,42.5306,0.44431,0.57989,0.92136,0.74678,0.49249,0.49733,0.30193,1.35218,2.14892,1.52494,0.000713,0.000713,0.000713
67,43.1732,0.49414,0.69433,0.90862,0.74678,0.49249,0.49733,0.30193,1.35218,2.14892,1.52494,0.0006932,0.0006932,0.0006932
68,43.9434,0.48639,0.61525,0.90847,0.97489,0.41667,0.499,0.29501,1.33682,2.17662,1.57836,0.0006734,0.0006734,0.0006734
69,44.5351,0.75427,0.95466,1.20641,0.97489,0.41667,0.499,0.29501,1.33682,2.17662,1.57836,0.0006536,0.0006536,0.0006536
70,45.1918,0.50133,0.67175,0.96886,0.65878,0.5,0.49147,0.28518,1.33673,2.11743,1.55537,0.0006338,0.0006338,0.0006338
71,45.7986,0.55156,0.66995,0.90653,0.65878,0.5,0.49147,0.28518,1.33673,2.11743,1.55537,0.000614,0.000614,0.000614
72,46.3968,0.46781,0.5774,0.92123,0.74924,0.49823,0.51323,0.30611,1.29151,2.03165,1.49388,0.0005942,0.0005942,0.0005942
73,47.0343,0.52103,0.65194,0.97827,0.74924,0.49823,0.51323,0.30611,1.29151,2.03165,1.49388,0.0005744,0.0005744,0.0005744
74,47.6678,0.45243,0.60849,0.92892,0.9694,0.41667,0.53366,0.34638,1.24273,1.9568,1.44338,0.0005546,0.0005546,0.0005546
75,48.2589,0.53206,0.81416,1.03017,0.9694,0.41667,0.53366,0.34638,1.24273,1.9568,1.44338,0.0005348,0.0005348,0.0005348
76,48.9104,0.46725,0.61348,0.97478,0.74741,0.49396,0.53951,0.33665,1.21705,1.86922,1.42124,0.000515,0.000515,0.000515
77,49.5518,0.45681,0.56235,0.91598,0.74741,0.49396,0.53951,0.33665,1.21705,1.86922,1.42124,0.0004952,0.0004952,0.0004952
78,50.1609,0.48183,0.60873,0.97371,0.85273,0.48456,0.5509,0.34653,1.16634,1.77459,1.38209,0.0004754,0.0004754,0.0004754
79,50.8072,0.45804,0.62119,0.96948,0.85273,0.48456,0.5509,0.34653,1.16634,1.77459,1.38209,0.0004556,0.0004556,0.0004556
80,51.4396,0.46384,0.59145,0.90935,0.83296,0.5,0.55419,0.35662,1.1538,1.75564,1.35225,0.0004358,0.0004358,0.0004358
81,52.0837,0.46279,0.56451,0.87836,0.83296,0.5,0.55419,0.35662,1.1538,1.75564,1.35225,0.000416,0.000416,0.000416
82,52.7347,0.42663,0.62028,0.95127,1,0.4967,0.56399,0.36922,1.14529,1.72388,1.32271,0.0003962,0.0003962,0.0003962
83,53.3772,0.4219,0.63163,0.87972,1,0.4967,0.56399,0.36922,1.14529,1.72388,1.32271,0.0003764,0.0003764,0.0003764
84,54.0246,0.43901,0.62038,0.88658,0.99187,0.5,0.55806,0.34381,1.15183,1.69188,1.31389,0.0003566,0.0003566,0.0003566
85,54.6041,0.45721,0.58521,0.95053,0.99187,0.5,0.55806,0.34381,1.15183,1.69188,1.31389,0.0003368,0.0003368,0.0003368
86,55.2501,0.53679,0.61197,1.07944,0.99055,0.5,0.55556,0.37701,1.17948,1.68061,1.32448,0.000317,0.000317,0.000317
87,55.9044,0.4314,0.69431,0.92104,0.99055,0.5,0.55556,0.37701,1.17948,1.68061,1.32448,0.0002972,0.0002972,0.0002972
88,56.5168,0.37817,0.53084,0.87422,0.98949,0.5,0.55422,0.34487,1.17069,1.65303,1.30637,0.0002774,0.0002774,0.0002774
89,57.1475,0.48402,0.59529,0.902,0.98949,0.5,0.55422,0.34487,1.17069,1.65303,1.30637,0.0002576,0.0002576,0.0002576
90,57.8019,0.61242,0.94683,1.12504,0.9903,0.5,0.54968,0.34581,1.17517,1.67208,1.31569,0.0002378,0.0002378,0.0002378
91,58.4232,0.68087,1.29022,1.10822,0.9903,0.5,0.54968,0.34581,1.17517,1.67208,1.31569,0.000218,0.000218,0.000218
92,59.0747,0.31537,0.73893,0.95151,0.99381,0.5,0.55636,0.3444,1.17354,1.65957,1.31368,0.0001982,0.0001982,0.0001982
93,59.6936,0.40707,0.75473,0.88517,0.99381,0.5,0.55636,0.3444,1.17354,1.65957,1.31368,0.0001784,0.0001784,0.0001784
94,60.287,0.37321,0.97892,0.91308,0.99801,0.5,0.56024,0.34833,1.19103,1.68701,1.32536,0.0001586,0.0001586,0.0001586
95,60.8864,0.31914,0.69006,0.87242,0.99801,0.5,0.56024,0.34833,1.19103,1.68701,1.32536,0.0001388,0.0001388,0.0001388
96,61.4557,0.38623,0.73703,0.94744,1,0.49905,0.55463,0.35058,1.2078,1.71386,1.33887,0.000119,0.000119,0.000119
97,62.0467,0.33931,0.68638,0.92287,1,0.49905,0.55463,0.35058,1.2078,1.71386,1.33887,9.92e-05,9.92e-05,9.92e-05
98,62.6564,0.41062,0.81155,0.8782,1,0.49928,0.55148,0.35035,1.20524,1.73567,1.34091,7.94e-05,7.94e-05,7.94e-05
99,63.2291,0.35979,0.78671,0.87428,1,0.49928,0.55148,0.35035,1.20524,1.73567,1.34091,5.96e-05,5.96e-05,5.96e-05
100,63.8144,0.38294,1.01075,0.89965,1,0.49701,0.55388,0.35427,1.17777,1.75148,1.3431,3.98e-05,3.98e-05,3.98e-05
